track_uri|danceability|energy|key|loudness|mode|speechiness|acousticness|instrumentalness|liveness|valence|tempo|time_signature
28nwYgTlFDZ7eCndKjNLAb|0.393|0.618|7|-11.281|1|0.0329|0.807|0.892|0.114|0.9|107.43|4
0Paw7V0EcVXOGJsICFedvQ|0.275|0.497|6|-11.556|1|0.0436|0.936|0.911|0.149|0.26|85.538|4
3blRXidPtjelhXvOgXE8i3|0.382|0.718|7|-9.43|1|0.0438|0.821|0.813|0.0678|0.386|99.953|4
5HeJStZBkOyHYTcgPq8CaH|0.6|0.828|6|-8.163|0|0.0519|0.888|0.863|0.175|0.592|122.808|3
5dTj5WvmcRE0p1CHUmBQZF|0.385|0.716|7|-8.93|1|0.0301|0.836|0.922|0.0795|0.623|104.498|4
2M1SAOZ5MRXswakpDijFKe|0.409|0.719|0|-10.113|1|0.0485|0.59|0.108|0.564|0.361|150.085|4
4OW46RsH6Lsksk71DBuG4K|0.352|0.847|6|-8.009|0|0.0624|0.576|0.189|0.69|0.73|80.779|4
0PrXWwdk4Bp8vKLCYaLMOK|0.426|0.781|6|-8.923|0|0.0596|0.698|0.518|0.945|0.483|142.984|4
5fTrWceD7e2URyDJstutJN|0.458|0.265|4|-13.213|1|0.0547|0.924|0.303|0.108|0.235|121.235|5
6PXBqiMe12DjBH02th0KG6|0.36|0.6|11|-10.677|1|0.0422|0.771|0.819|0.0984|0.766|169.4|3
0ppGOIuXj0X4rQOOQ70TnZ|0.578|0.203|5|-11.478|1|0.0646|0.844|0.0|0.084|0.385|59.11|3
3d999MRCskuDkoarC3PjS2|0.585|0.129|7|-14.873|0|0.0581|0.87|9e-06|0.0993|0.396|69.929|3
03OWJfVuZL0aPTQEHfxZfp|0.393|0.103|5|-13.016|0|0.053|0.849|8.23e-06|0.0949|0.329|174.206|4
4LC07ba74d5t1mK2SeGRLN|0.519|0.213|6|-12.853|0|0.0519|0.82|0.000401|0.128|0.599|88.803|3
4CLamemseGroHz7JZ58Gbg|0.443|0.315|6|-10.805|1|0.0691|0.873|2.55e-05|0.0648|0.452|77.949|4
6DjNCaO8ltczLjiu4GSvUc|0.456|0.085|6|-17.097|0|0.069|0.872|9.28e-05|0.103|0.294|80.039|4
5tNln9vF0JwypMkwTQEswA|0.483|0.111|9|-17.717|1|0.0437|0.888|0.000348|0.0831|0.459|65.677|4
7n2KytztuSoOSuLVzGIaUk|0.532|0.294|7|-11.74|1|0.0457|0.786|0.00122|0.0861|0.752|170.534|5
1USzmcKNt1VSFyG5U71SiB|0.55|0.108|1|-18.137|1|0.0607|0.864|0.00564|0.12|0.306|113.784|3
1O1zrml31vM1kk6JyBInbx|0.554|0.228|1|-12.489|1|0.102|0.88|2.56e-06|0.104|0.344|107.44|4
3R5jVHyVTnQkwKelarGZyV|0.497|0.262|3|-15.907|0|0.0781|0.777|8.64e-06|0.295|0.471|85.155|4
6V5OxJY27lpB5PBynlyHKW|0.419|0.283|4|-12.437|1|0.0386|0.838|1.57e-05|0.341|0.701|107.185|4
4008JH3wAf5LqJn4eqkwU6|0.409|0.406|1|-14.348|1|0.117|0.844|0.000107|0.164|0.687|174.167|5
4rSKcpslmi6YLExDbhpjj3|0.52|0.542|5|-13.067|1|0.0879|0.831|0.0|0.0926|0.942|157.338|4
6xPBklvv8UHdtZKDMN41Pb|0.577|0.626|9|-14.462|1|0.0666|0.494|0.00434|0.047|0.902|135.795|3
5CKnYWAoOxjB8yIGV8Cz6l|0.512|0.103|2|-14.242|1|0.0517|0.877|0.000136|0.121|0.398|136.926|4
36Up2Cb99n1RYUb6hMUjx2|0.543|0.0767|0|-18.061|1|0.0432|0.841|6.69e-05|0.112|0.251|124.527|5
4Vkn8gf3Hge5P3ccy42tre|0.518|0.0843|9|-18.205|1|0.0423|0.832|0.000148|0.0764|0.561|119.052|4
7eE9a18GhShrjeDa51bDTk|0.443|0.271|5|-14.059|1|0.0409|0.876|4.26e-05|0.241|0.4|116.47|3
397JeNDQMFi0yUDRywFWsa|0.452|0.226|3|-12.261|0|0.043|0.857|1.15e-05|0.0896|0.29|84.043|3
3ZJ04XBi1t6YMDe3i3o2lP|0.436|0.112|5|-15.269|0|0.052|0.837|0.000186|0.102|0.361|176.071|4
1fLRP3yZr81nifI9S4vFHw|0.653|0.511|1|-10.9|0|0.042|0.386|7.47e-05|0.0954|0.832|99.118|4
5ydoomA8oOBWJntvhzvwGB|0.454|0.275|2|-11.878|1|0.0429|0.822|0.0|0.344|0.395|122.016|4
4uY9rhDoMRDeRYw2lxRGfW|0.544|0.267|9|-14.898|1|0.0777|0.811|1.64e-06|0.0954|0.363|115.136|4
1FoL3tTp8VJdVDBJ8i1K4p|0.451|0.485|11|-12.971|0|0.0564|0.822|0.812|0.164|0.592|139.651|4
0YvDLk6fE1EKFHpztKKpf8|0.521|0.881|6|-10.85|0|0.0381|0.723|0.725|0.069|0.926|106.105|4
34bnRdNPyeInAI08sZSdq8|0.506|0.429|5|-12.582|0|0.042|0.809|0.891|0.121|0.742|124.196|4
4rCnLaAmQIVavsUG5HC6l4|0.429|0.789|5|-11.742|0|0.0454|0.787|0.794|0.117|0.964|115.612|4
6C7Gknfm8wxvsWgjYn7wYM|0.502|0.762|1|-11.873|1|0.0491|0.785|0.823|0.0391|0.933|132.622|4
1p7fIeOK9luVzJRLu5NvhX|0.422|0.891|1|-11.695|1|0.0385|0.781|0.738|0.167|0.972|101.912|3
5MU1F9SzJOWHpyWwWgKYQy|0.461|0.618|5|-12.296|0|0.0747|0.853|0.798|0.12|0.665|106.965|5
13dnjvMIZydqWiOYbcHaJf|0.411|0.961|0|-11.629|0|0.0605|0.814|0.844|0.481|0.961|142.126|3
2wIr7wjQoa7FBqy2nYN7qO|0.522|0.369|11|-12.27|0|0.0512|0.858|0.8|0.103|0.874|126.025|4
6Lk6gtmW0uyciMWZglw4qe|0.482|0.683|5|-12.072|1|0.0548|0.794|0.876|0.23|0.93|114.902|4
5g79qCyeeCAr5sYqD4YvTv|0.466|0.644|5|-12.229|0|0.0476|0.834|0.666|0.298|0.952|104.803|4
63OYTfH6OqA8cioa29RSsh|0.549|0.598|10|-14.387|1|0.0369|0.898|0.791|0.109|0.811|120.734|4
4W4mWDnEUTlPRUxEyqPUo0|0.571|0.472|7|-14.669|1|0.04|0.913|0.842|0.218|0.83|102.2|4
1Mazm2ohUqb572f8JchO7h|0.634|0.466|2|-14.423|1|0.0304|0.893|0.941|0.225|0.891|136.686|3
6iY0abvINOLr3nk8ReQL1V|0.418|0.575|0|-16.547|1|0.0427|0.941|0.854|0.105|0.815|75.83|4
6GX5wRLcWhPuQ08ooVOZ8m|0.513|0.536|7|-15.627|1|0.0462|0.887|0.946|0.157|0.893|102.022|4
7xyqP6JKUYz5dUcbteyHif|0.599|0.323|2|-16.073|1|0.0565|0.897|0.834|0.121|0.405|106.248|4
4oCPDKwdkQ7G7Mb9ditXuL|0.427|0.566|9|-13.53|0|0.0324|0.854|0.881|0.334|0.772|152.28|3
3yuadOJPBP2A2BBwLAKBwZ|0.31|0.537|4|-10.516|0|0.0334|0.859|0.864|0.323|0.494|115.873|3
3jo8k9KqazASF5qwfSP6az|0.417|0.611|11|-16.308|1|0.0546|0.691|0.827|0.208|0.54|172.533|5
5ChyJn2TRHfBgKka4cz9OH|0.386|0.309|3|-13.631|0|0.0404|0.913|0.843|0.105|0.766|142.42|3
1tnLOnUS62UquxK2tnckC9|0.417|0.824|5|-10.258|0|0.0392|0.813|0.911|0.112|0.957|119.313|3
5i4NfKJfMpA9W9lpetm0Ub|0.47|0.558|4|-12.617|0|0.0632|0.802|0.872|0.0634|0.825|119.065|3
0JdBejTJIxB5BVqHKmrnRb|0.57|0.561|1|-16.521|1|0.0338|0.617|0.792|0.31|0.705|131.11|3
0VqpmqeF95WSf9eii59YBH|0.686|0.602|5|-13.169|0|0.0385|0.845|0.874|0.0981|0.784|120.361|3
7loMpOs9Rnjp689OgP7xgK|0.369|0.296|6|-14.793|0|0.039|0.976|0.827|0.115|0.517|126.425|5
2xYsPsWfJoGXLYwndX5ivK|0.657|0.339|2|-13.753|1|0.0498|0.85|0.232|0.0697|0.71|180.051|5
4iXGZLtvj9OdHEkA6ye7Xy|0.328|0.389|11|-11.106|1|0.0318|0.952|0.921|0.178|0.325|81.222|3
4EbdS79NjTAQQpCrw7uMqD|0.51|0.467|4|-11.854|1|0.0525|0.874|0.809|0.167|0.498|89.682|3
0ic8hPQ59zeRxWIqqMy9tT|0.398|0.442|1|-11.831|1|0.0368|0.915|0.878|0.157|0.71|101.624|3
3mA4fZ5WseXARg2kzUekIC|0.389|0.43|3|-12.343|0|0.0443|0.921|0.885|0.446|0.319|82.92|4
0NiuVz3nkBlIzWYuHhiR6G|0.396|0.416|5|-17.501|1|0.0625|0.932|0.863|0.946|0.291|102.992|3
5DzlTLMadYnbyiKYEANVuI|0.636|0.204|10|-14.504|0|0.0641|0.883|0.849|0.0848|0.146|93.754|3
4NEIYsKnWSWTudwjrr0f0x|0.431|0.47|0|-12.425|1|0.0492|0.839|0.877|0.124|0.968|140.988|3
68NCBqNLUyHZUMO727dyvz|0.656|0.256|5|-12.1|0|0.0432|0.835|1.95e-05|0.102|0.33|106.321|3
7dAj0puakGJYZ34ELYkXq3|0.417|0.364|10|-12.549|0|0.0348|0.885|0.871|0.102|0.498|99.882|1
1H4baAs90VwegRdWwxKSP8|0.568|0.235|10|-14.119|0|0.0411|0.843|0.899|0.118|0.454|114.439|4
77HIk133j15c77kuugbvT2|0.425|0.39|11|-13.026|1|0.0411|0.917|0.871|0.105|0.313|133.183|4
1DHgDWTTAUY9gVOh4E8BkY|0.386|0.479|0|-11.745|1|0.0426|0.811|0.943|0.145|0.357|92.765|3
0fUbBzOnw1b70hniAJQ8cc|0.364|0.182|11|-18.321|1|0.0518|0.883|0.477|0.113|0.204|89.341|3
2XNjLbuGKw9R6GBFeAhNaa|0.405|0.201|8|-16.656|0|0.0516|0.933|0.359|0.131|0.155|128.678|1
63C3ootTh2KGkYaJxd0sTK|0.504|0.62|7|-10.115|1|0.0326|0.786|0.842|0.084|0.921|107.177|4
6EPX4Sl1EXpOzCdWvo9Hu8|0.702|0.545|7|-13.398|1|0.0422|0.907|0.884|0.0768|0.911|114.298|4
2ikvN391uH5esSJI2qh3ad|0.521|0.774|6|-11.34|0|0.0357|0.52|0.0937|0.734|0.816|92.999|4
7gqYGIKpdSgtG9I786O1Kw|0.254|0.364|5|-11.726|0|0.0399|0.931|0.802|0.196|0.382|85.905|3
0TE6mFxwO6hPbcFz8ViDB0|0.47|0.267|11|-16.076|1|0.0499|0.9|0.416|0.0929|0.407|84.524|3
2lL51LXVWk61d1dnSIMyfL|0.486|0.598|4|-9.614|0|0.0337|0.878|0.834|0.132|0.471|96.447|3
5W1jcl0nRQSGtci7Puk4bd|0.382|0.249|6|-17.123|1|0.0374|0.793|0.291|0.0779|0.236|107.877|3
1tV8nUiUZoB1GVE26Kihwx|0.466|0.672|6|-12.451|0|0.0501|0.892|0.93|0.149|0.914|94.64|4
7FSoPAU8EbvJtVLD1P3UEu|0.592|0.534|9|-12.55|0|0.0835|0.808|0.273|0.105|0.43|81.493|4
64qLGKJWtHUNOWBFCGBpyd|0.557|0.403|1|-18.247|1|0.0326|0.752|0.836|0.0583|0.572|88.227|4
1nELKnOkNLL6FhQ6h9HcMl|0.759|0.401|0|-11.403|1|0.0531|0.841|0.375|0.0764|0.673|90.981|4
2XbnBqXVVAv7qBl0aimGTm|0.506|0.479|11|-16.892|1|0.0562|0.831|0.914|0.112|0.414|182.389|3
2s0kaH8b42pK3P9E4CD9H3|0.32|0.209|5|-16.284|1|0.0499|0.948|0.829|0.239|0.376|81.973|3
29f2LNgJDgHLcMSeu9oiuX|0.404|0.181|9|-17.716|1|0.062|0.947|0.717|0.109|0.332|128.871|5
2iWQ7ake9bchE2LlrTMnnX|0.41|0.344|5|-14.313|1|0.0435|0.894|0.85|0.135|0.386|92.66|3
0JnyRpIxPHMep60SbuXGDW|0.523|0.205|5|-16.075|0|0.0482|0.927|0.869|0.0873|0.507|108.019|3
2fzc7sFYMzc2GQsukBgJYF|0.408|0.303|8|-11.36|1|0.0346|0.923|0.92|0.193|0.329|96.253|4
6pPns8YhXiJ96RZPCtldKc|0.542|0.181|7|-15.391|0|0.0405|0.94|0.603|0.0583|0.349|94.956|5
4jcIMVztS9NBlv0IvYA4lO|0.369|0.432|3|-13.574|1|0.0314|0.917|0.862|0.111|0.531|131.616|3
6U173qHpv035ySrRabA5bX|0.439|0.358|0|-14.679|1|0.0344|0.921|0.924|0.0964|0.384|104.828|3
6LsqUJVCSJag1hXdi86FgO|0.527|0.737|4|-14.928|0|0.0429|0.791|0.861|0.0954|0.542|109.413|3
54MlRvhFfjGEQOI9lNgzge|0.18|0.526|0|-9.958|1|0.0363|0.89|0.89|0.249|0.567|76.936|4
34xygYWaDvnwpsrdb56lo0|0.491|0.384|5|-14.181|0|0.0425|0.828|0.79|0.0981|0.713|123.967|4
1K98tZZi6cgxpTiETWhwAe|0.447|0.409|8|-9.056|1|0.051|0.905|2.16e-06|0.252|0.482|140.293|3
3Qm251hIkGRwpiUiLcEovV|0.412|0.561|11|-12.984|0|0.0359|0.78|0.743|0.0918|0.493|97.057|3
3Iek4iBrRnffvk1ifeppMz|0.471|0.606|2|-9.799|1|0.0678|0.76|0.225|0.721|0.667|177.917|3
3NoyMloctv4lGT49cdx2jb|0.586|0.72|0|-9.062|1|0.0788|0.708|0.0624|0.382|0.616|88.508|4
0LhepUVALaSjDy9ukUHYHh|0.519|0.73|2|-9.686|1|0.0704|0.709|0.0746|0.696|0.613|116.924|3
0gKv5HHcJihCCinAEXB3rn|0.494|0.842|2|-9.781|1|0.135|0.743|0.784|0.385|0.696|93.41|4
6UFzHPKcRyEUSLhXUrZEqj|0.452|0.603|6|-9.616|0|0.0588|0.611|0.103|0.274|0.637|174.151|4
4A9ZQM74E3SojHvmnBGE5M|0.481|0.748|11|-7.972|0|0.0476|0.583|0.498|0.664|0.61|99.69|3
39QWVIMGulnNwd7KbvGktF|0.566|0.924|2|-6.704|1|0.068|0.597|0.892|0.713|0.592|96.53|4
3xEq1Y87Ed5ysxQPhqiRFR|0.783|0.504|5|-11.518|1|0.0449|0.805|0.0972|0.267|0.83|125.039|3
4J2vsIEHUJcrGWsxCLvnkV|0.804|0.424|5|-13.819|1|0.0576|0.864|0.83|0.0805|0.95|105.149|4
2lZq1ZZJBiusTqEVc8Wkj4|0.759|0.437|2|-10.886|1|0.0362|0.904|0.0486|0.378|0.582|105.031|3
3Eqa9pnhAeCix3TDRXRt1l|0.658|0.487|6|-10.463|0|0.0591|0.751|0.000597|0.0356|0.667|124.281|3
0Y4fHbE6JK8V27UuoIUZvq|0.724|0.455|7|-13.247|1|0.0413|0.841|0.854|0.278|0.56|111.973|4
52Bsew2J6RXG7mkHp70lIB|0.517|0.206|7|-18.947|0|0.0463|0.767|0.848|0.232|0.378|86.476|4
2FtZ8WOJ2ss6TU1hSW85yw|0.568|0.409|3|-15.535|1|0.0315|0.853|0.915|0.109|0.863|100.649|4
0pZVz0zDR6pC59Dh8BK0dA|0.553|0.2|11|-15.29|0|0.0531|0.849|0.834|0.0871|0.239|95.424|3
5EVOXEPAhVhIKGF8pmU21P|0.531|0.282|3|-15.384|1|0.0508|0.86|0.829|0.145|0.48|131.347|3
4QSERq3TCSepKDMUw8vlMp|0.668|0.195|4|-14.715|1|0.165|0.84|0.88|0.101|0.391|75.664|3
4rL97OSlcsPeiRAFo1Gp7D|0.486|0.485|4|-13.517|1|0.0368|0.868|0.858|0.189|0.87|102.917|3
1KMVWGvFIeAwOIMTpitvoA|0.519|0.395|10|-12.927|1|0.0439|0.825|0.801|0.114|0.821|137.736|3
533m0BbcUGnhOrxW7GNXCP|0.574|0.222|10|-15.065|0|0.0603|0.837|0.829|0.0964|0.184|91.241|3
1XNjIYYV2yfSpugzezX88Q|0.558|0.244|10|-13.978|0|0.0442|0.82|0.848|0.125|0.478|116.279|4
4wHzoGBOr5r9R3LKCxRbdQ|0.554|0.341|10|-12.996|0|0.0322|0.702|0.857|0.0936|0.685|98.766|4
6cxVjEyOwd3beEJLAkQTGO|0.617|0.252|10|-15.021|0|0.0534|0.805|0.812|0.117|0.648|131.702|3
64bXsbZYo7XapraGUcloay|0.382|0.467|2|-7.121|0|0.0316|0.862|0.907|0.175|0.378|115.277|4
6M3ZIWrKeThE0pjmcxHfe3|0.415|0.713|7|-8.971|1|0.0307|0.837|0.9|0.0803|0.606|103.967|4
6mj9ZTUaIkoag5nsy2rhnd|0.526|0.485|5|-10.804|0|0.031|0.873|0.841|0.0834|0.488|63.044|4
2f6sDLjoQvd51yjnr3a8o1|0.533|0.444|0|-8.89|0|0.0646|0.855|0.821|0.355|0.834|121.596|4
4jHsnNpON540XBNw4OFeBX|0.423|0.558|0|-10.891|1|0.0435|0.81|0.893|0.0964|0.966|141.194|3
3N3mlEjzVcXJSm2akI6OhM|0.393|0.557|6|-9.619|0|0.0379|0.817|0.836|0.0948|0.777|139.82|3
41ohCIvkM16aLLb9wkZxI8|0.505|0.734|4|-15.51|0|0.0426|0.784|0.86|0.0996|0.545|109.137|3
0oqDJsTkRccn3Mzssvb4em|0.258|0.423|6|-11.0|0|0.0391|0.959|0.839|0.108|0.551|70.552|3
7yXIbkV66ohiiKqucURKfS|0.442|0.609|5|-11.573|1|0.0471|0.874|0.774|0.0896|0.362|147.803|4
0OmruML6IcmHeqsXptWdDu|0.437|0.317|1|-9.86|1|0.0394|0.906|2.59e-05|0.125|0.344|127.165|3
2hW5ehLa9cSpF0tnGe2UcO|0.409|0.304|3|-9.417|1|0.039|0.899|0.000175|0.122|0.332|89.893|5
2MycyXVedGcPhWYfW3SCLe|0.438|0.39|8|-8.127|0|0.0374|0.905|3.58e-06|0.124|0.372|81.382|4
1dhR8zyuGlfPJKpyND5oA5|0.538|0.815|7|-7.401|0|0.0461|0.854|0.00288|0.643|0.622|121.313|3
4BbOWuP1yF3Tl1yPqzFfxU|0.526|0.838|7|-7.486|0|0.0457|0.868|0.00742|0.669|0.569|124.131|3
6RfAGCLHETdigH6mJ7JmLL|0.456|0.554|6|-6.358|1|0.0446|0.764|1.69e-06|0.182|0.454|131.563|3
6krct5IWtoRqZdf4T1maAe|0.448|0.384|1|-9.585|0|0.0591|0.886|2.78e-06|0.187|0.305|87.614|4
3es8ND8J8BiFXXA6mUKfTe|0.469|0.326|7|-9.2|1|0.0377|0.855|1.59e-05|0.114|0.415|123.61|4
41raMdiBL4sTfWUddaXRbX|0.387|0.58|6|-6.153|0|0.0322|0.872|1.01e-05|0.137|0.415|128.826|5
0YJbk3ON3DJR5MLsRTKyyf|0.48|0.433|3|-7.282|0|0.0414|0.906|2.5e-06|0.0613|0.32|123.53|4
01bOvwr5t2JlRKnm9ga1gj|0.383|0.291|6|-7.848|1|0.0368|0.893|5.12e-05|0.109|0.376|93.154|4
1YmCRiuayiLLngkiJ1mK53|0.52|0.0973|0|-8.372|0|0.04|0.691|0.0|0.0642|0.305|82.877|4
4Um04kz7dMZTAw4qj2Vsg2|0.456|0.372|4|-8.626|1|0.0327|0.882|6.17e-05|0.123|0.312|63.022|3
2SP7GqQkrl00V42vUSaSfN|0.482|0.563|0|-7.007|1|0.0428|0.788|2.88e-06|0.142|0.745|73.03|3
3djMOUwZk3MAwheYVdm8Cp|0.372|0.31|2|-8.373|1|0.0368|0.92|0.000147|0.152|0.384|169.04|3
1cvCHl16nPLrTQDSQI9NXZ|0.503|0.584|5|-6.392|0|0.0294|0.91|0.00133|0.072|0.233|112.925|3
1KzlYtYSd0FEgPZ8cnZtl9|0.489|0.312|3|-7.463|0|0.0311|0.874|1.7e-06|0.339|0.219|94.542|3
1KGCiAvN8yWprBshGpiqlL|0.569|0.796|7|-6.254|0|0.0547|0.645|0.000415|0.0878|0.463|113.625|3
6MRkf3rfBzUWs2v2S8rLSu|0.486|0.315|11|-10.182|1|0.035|0.921|4.64e-05|0.101|0.254|115.73|4
017cAUuqkUg3Ay9r4259Et|0.47|0.416|7|-8.626|0|0.0308|0.928|0.000407|0.132|0.179|126.093|5
3QdWHalEhOrPJihQaLMFsX|0.34|0.317|1|-7.489|1|0.0318|0.951|3.32e-05|0.537|0.217|85.465|4
7Kp7yMByoURQVv72x8zdX2|0.488|0.511|5|-7.14|0|0.0349|0.918|6.93e-05|0.224|0.235|123.017|4
0voN739mLpiiPzubbP9L8e|0.569|0.645|6|-8.215|1|0.0314|0.818|0.0017|0.101|0.645|128.764|3
3N46Hiit4C6RKD4zPq4ckr|0.477|0.741|6|-6.753|0|0.0378|0.707|5.96e-06|0.0957|0.698|124.149|3
6b42misU7kHaA3iNEOuSRQ|0.3|0.476|7|-7.426|1|0.0372|0.828|0.000106|0.3|0.3|166.998|1
1VzuLix7pDiyixVASBaxFH|0.433|0.485|7|-6.86|0|0.0303|0.863|1.61e-05|0.219|0.322|108.721|5
26yuMr3UVygVNlQvFSI7FM|0.383|0.721|4|-5.845|0|0.05|0.637|0.0|0.886|0.655|147.78|4
2usfGjrUDK4GiW6Rrt56I2|0.386|0.389|0|-7.542|0|0.0337|0.919|1.84e-05|0.165|0.254|92.569|4
64IBDYb1CEnFPZMRFMhxcC|0.421|0.373|6|-8.959|1|0.0353|0.961|0.00314|0.0886|0.344|140.206|3
0OlvwJJuPnkvIrUYGXXgze|0.45|0.523|11|-6.051|0|0.0338|0.85|1.05e-05|0.182|0.377|126.018|4
0gTcTGgfBXHqfoBL0mWjQp|0.449|0.448|6|-6.81|0|0.033|0.833|1.04e-05|0.194|0.61|117.224|3
2RpqGMDz8TIQRUZXh73jCd|0.416|0.462|5|-6.769|1|0.0335|0.911|5.18e-05|0.143|0.508|113.457|4
1d3cb6mLMPh5LYLdtTThyC|0.352|0.475|4|-7.117|1|0.0328|0.893|0.0209|0.119|0.348|137.143|3
1hO5D4IphRnqLIMaMtUsFh|0.366|0.483|7|-6.532|0|0.0342|0.857|8.43e-06|0.12|0.322|82.298|4
0aFbvuIydKQlBQL4W5UyuU|0.419|0.859|6|-6.721|0|0.0379|0.661|0.000105|0.175|0.921|124.088|3
186JGUfXcPRVe4q1QGfeBU|0.372|0.671|11|-7.766|0|0.0403|0.925|0.849|0.0968|0.773|170.193|3
1yTKO0I6CgPWa9XgZy9NyI|0.625|0.828|6|-8.078|0|0.0507|0.889|0.833|0.184|0.591|122.49|3
74rjEK206puByFIumhvvu8|0.42|0.784|6|-8.916|0|0.0614|0.7|0.481|0.939|0.453|145.548|4
33zXTEY3YiVV7CEY9F6Y5p|0.376|0.651|10|-10.092|1|0.037|0.847|0.833|0.391|0.942|110.059|3
2AKx0QSurYrv0pftJeciEY|0.506|0.882|10|-11.181|0|0.0545|0.828|0.914|0.153|0.963|137.177|3
0gi90Lrd49z8ykXickrMSK|0.522|0.513|0|-10.79|0|0.0485|0.848|0.822|0.11|0.608|98.146|4
3bKpjrrZKDja4cQ04pUwbZ|0.309|0.707|3|-10.307|1|0.0444|0.865|0.936|0.309|0.917|183.927|4
6ddLK0BXBR3IPQRwYp3Xpv|0.398|0.737|11|-9.742|0|0.0351|0.763|0.792|0.361|0.961|130.255|3
6lguyYhbVYyFKP5cUzFvTG|0.359|0.785|11|-10.23|0|0.0364|0.849|0.888|0.207|0.971|108.166|3
6RtsW8tDpqmq1TmGuodMIo|0.537|0.778|2|-9.577|1|0.036|0.878|0.783|0.102|0.974|130.773|4
0FBVlmW9Q8W9xNWN74d8Ty|0.567|0.69|6|-9.804|0|0.0554|0.806|0.885|0.217|0.957|96.72|4
1DpDFZVf8U2FheUN5gRjnz|0.533|0.446|11|-10.965|0|0.0368|0.899|0.943|0.222|0.878|61.629|3
6tA4yf2VAqGKfQdK6LIwBC|0.446|0.97|5|-10.628|0|0.075|0.867|0.914|0.738|0.919|140.425|3
2ZGMftAPnm2l0HKIXoin39|0.339|0.812|1|-9.633|1|0.0443|0.893|0.912|0.14|0.962|137.953|3
4oNXMDAqVOP2HQf0WJDKwm|0.542|0.804|9|-10.301|0|0.0348|0.79|0.906|0.384|0.909|99.982|3
695qZ4QdzaxQ1R8qiHlDuZ|0.693|0.992|5|-3.468|1|0.0475|0.321|0.888|0.066|0.967|74.99|4
6pPw21k7xAahgbwHteYZxL|0.644|0.939|6|-5.073|0|0.0396|0.627|0.861|0.0835|0.972|96.021|4
7zJNoJcETQPuJzQhJ4Aae1|0.789|0.825|2|-4.611|0|0.0419|0.698|0.836|0.195|0.965|142.027|4
5jrCrD0AwW2yWUvv8NeVxG|0.692|0.953|11|-3.208|0|0.0335|0.453|0.849|0.14|0.972|154.016|4
2ppjHC9xfYBC1WJKdtbcFy|0.652|0.958|4|-3.722|0|0.0374|0.535|0.879|0.0782|0.968|94.026|4
6CSN1NdcthlGvYXkWfWOdw|0.673|0.95|4|-4.763|0|0.0346|0.709|0.9|0.113|0.962|104.015|4
5WWRjcTp5YvJhUrMPaVPPI|0.666|0.908|11|-4.223|0|0.05|0.691|0.811|0.108|0.969|74.012|4
55UhuSi2FP3jDs4JkW3TRj|0.689|0.942|2|-3.795|0|0.0412|0.661|0.866|0.0353|0.964|80.041|4
4J12MN2ttIfmZdhp5Njo8q|0.697|0.97|8|-4.601|1|0.0365|0.621|0.889|0.12|0.975|103.973|4
5OVl9IJlRiHic2cq9c65cr|0.359|0.51|11|-7.045|0|0.0562|0.925|0.819|0.119|0.481|93.39|5
6mSpNcB8TCF4pLHU0HJb66|0.753|0.876|2|-3.846|0|0.0359|0.765|0.858|0.163|0.966|140.072|4
6vgRHCfIqYvnev96Qlmr8T|0.635|0.871|11|-3.093|0|0.0373|0.739|0.789|0.15|0.919|77.013|4
305Kh1a8HUfDGWQak8oz9X|0.662|0.975|9|-3.497|0|0.0395|0.694|0.64|0.0999|0.971|102.021|4
2UuNjM8qO3kK7Q0q99BeZ2|0.853|0.713|2|-3.9|0|0.0533|0.829|0.866|0.0836|0.962|116.016|4
1gVShl2hWAH9dnhGQEc4fh|0.728|0.927|7|-4.014|0|0.0348|0.666|0.89|0.0794|0.968|105.978|4
7pFcqSMAOVPGYwlrw2r2Ag|0.658|0.92|9|-4.509|0|0.0389|0.754|0.871|0.353|0.966|168.076|4
3AgPMKWppmIgejJSYOR22a|0.66|0.975|4|-4.387|0|0.0377|0.636|0.906|0.096|0.926|108.033|4
0CU2yb15OEWcO7LEnOBJHx|0.766|0.804|0|-3.535|0|0.0394|0.805|0.814|0.308|0.963|120.025|4
77fJZp8WO49k6DAprLe99L|0.713|0.932|1|-4.266|0|0.0367|0.503|0.791|0.0842|0.964|100.077|4
16kddF4dHf6fNkLXwgfaib|0.736|0.864|11|-4.01|0|0.044|0.827|0.773|0.174|0.968|143.97|4
1G4KktezvXqIuoaBkOiE4h|0.384|0.343|11|-7.538|0|0.0566|0.948|0.899|0.0997|0.585|81.618|4
3oAZ8c0LYT3c9yWsbbGDJw|0.754|0.96|4|-4.071|0|0.0377|0.564|0.828|0.0782|0.97|144.005|4
5ugbeNCX5VWW2eEGUJe9D5|0.784|0.67|2|-5.528|0|0.0354|0.786|0.888|0.0883|0.91|112.063|4
185pXS0ORVN7oe7wSjdKRK|0.826|0.827|7|-4.314|0|0.0358|0.771|0.839|0.0388|0.973|129.974|4
7jYITOqhWdk1h8ayHjHsfz|0.675|0.942|7|-4.397|0|0.0347|0.484|0.923|0.108|0.965|101.984|4
63VSdz47P37Z3vfAL6hFUI|0.586|0.882|2|-4.701|0|0.0404|0.797|0.895|0.0979|0.888|169.816|4
5k5x74m9iH6E95yM6RsUia|0.621|0.913|5|-5.496|0|0.041|0.743|0.891|0.111|0.972|196.125|4
